"fold","id","truth","response","precision_error"
10,738,7.84,7.62832,2.7
10,795,5,4.865,2.7
10,799,7.76,7.55048,2.7
10,800,5.614,5.462422,2.7
10,805,6.842,6.657266,2.7
10,806,5.388,5.242524,2.70000000000001
10,814,6.738,6.556074,2.7
10,823,5.866,5.707618,2.70000000000001
10,826,5.541,5.391393,2.70000000000001
10,833,6.281,6.111413,2.7
10,839,7.77,7.56021,2.7
10,842,5.244,5.102412,2.70000000000001
10,853,8.4,8.1732,2.70000000000001
10,857,7.076,6.884948,2.7
10,894,5.855,5.696915,2.7
10,930,7.27,7.07371,2.7
10,935,5,4.865,2.7
10,936,8.421,8.193633,2.70000000000001
10,945,6.201,6.033573,2.7
10,976,7,6.811,2.7
10,1011,8.3,8.0759,2.7
10,1013,8,7.784,2.7
10,1014,8.1,7.8813,2.7
10,1020,6.016,5.853568,2.7
10,1029,7.799,7.588427,2.7
10,1030,8.2,7.9786,2.7
10,1041,8.9,8.6597,2.69999999999999
10,1045,6.636,6.456828,2.7
10,1059,7.9,7.6867,2.7
10,1063,6.81,6.62613,2.7
10,1075,5.127,4.988571,2.70000000000001
10,1089,4,3.892,2.7
10,1094,4.658,4.532234,2.70000000000001
10,1095,4,3.892,2.7
10,1097,9.222,8.973006,2.7
10,1106,8,7.784,2.7
10,1110,4,3.892,2.7
10,1119,5.505,5.356365,2.70000000000001
10,1122,6.467,6.292391,2.7
10,1132,7.642,7.435666,2.7
10,1134,5.875,5.716375,2.7
10,1137,7.388,7.188524,2.7
10,1142,7,6.811,2.7
10,1165,7.432,7.231336,2.70000000000001
10,1170,5,4.865,2.7
10,1173,5,4.865,2.7
10,1179,4.9,4.7677,2.7
10,1181,7.5,7.2975,2.70000000000001
10,1193,7.3,7.1029,2.7
10,1199,4,3.892,2.7
10,1208,3,2.919,2.7
10,1223,7.155,6.961815,2.70000000000001
10,1228,5.978,5.816594,2.70000000000001
10,1230,7.137,6.944301,2.7
10,1246,8.6,8.3678,2.70000000000001
10,1270,5.398,5.252254,2.7
10,1271,6.658,6.478234,2.7
10,1275,5.398,5.252254,2.7
10,1291,6.921,6.734133,2.7
10,1299,5.4,5.2542,2.70000000000001
10,1304,6.15,5.98395,2.7
10,1326,6.917,6.730241,2.70000000000001
10,1329,6.633,6.453909,2.70000000000001
10,1347,7.699,7.491127,2.7
10,1366,4,3.892,2.7
10,1382,7.42,7.21966,2.7
10,1391,6.523,6.346879,2.7
10,1401,9.3,9.0489,2.70000000000001
10,1407,7.6,7.3948,2.70000000000001
10,1419,5,4.865,2.7
10,1420,5,4.865,2.7
10,1423,8.7,8.4651,2.7
10,1427,5.4,5.2542,2.70000000000001
10,1430,7.601,7.395773,2.7
10,1443,8.9,8.6597,2.69999999999999
10,1446,6,5.838,2.7
10,1459,7.3,7.1029,2.7
10,1471,7.6,7.3948,2.70000000000001
10,1482,4.44,4.32012,2.7
10,1488,8.201,7.979573,2.7
10,1510,8.538,8.307474,2.69999999999999
10,1511,8.481,8.252013,2.7
10,1517,7.721,7.512533,2.70000000000001
10,1519,6.031,5.868163,2.70000000000001
10,1528,3.25,3.16225,2.70000000000001
10,1533,7.268,7.071764,2.7
10,1540,8.5,8.2705,2.7
10,1541,5,4.865,2.7
10,1543,6.652,6.472396,2.7
10,1547,6,5.838,2.7
10,1591,6.752,6.569696,2.7
10,1597,5.82,5.66286,2.7
10,1604,7.553,7.349069,2.7
10,1619,9.032,8.788136,2.7
10,1664,8.178,7.957194,2.70000000000001
10,1689,8,7.784,2.7
10,1699,6.678,6.497694,2.7
10,1717,7.569,7.364637,2.7
10,1729,6.871,6.685483,2.7
10,1733,5,4.865,2.7
10,1746,8.2,7.9786,2.7
10,1755,7.143,6.950139,2.7
10,1766,4.782,4.652886,2.70000000000001
10,1767,4,3.892,2.7
10,1844,8.301,8.076873,2.70000000000001
10,1883,4.435,4.315255,2.7
10,1889,6.1,5.9353,2.7
10,1903,4,3.892,2.7
10,1905,8.6,8.3678,2.70000000000001
10,1919,6.185,6.018005,2.7
10,1925,5.9,5.7407,2.7
10,1930,5.5,5.3515,2.70000000000001
10,1945,8.8,8.5624,2.70000000000001
10,1948,7.367,7.168091,2.70000000000001
10,1951,8,7.784,2.7
10,1972,4.827,4.696671,2.69999999999999
10,1985,8.292,8.068116,2.7
10,1990,7.796,7.585508,2.7
10,2004,5.602,5.450746,2.7
10,2013,7.076,6.884948,2.7
10,2015,8.41,8.18293,2.69999999999999
10,2023,5.699,5.545127,2.7
10,2028,7.14,6.94722,2.7
10,2031,7.377,7.177821,2.7
10,2034,6,5.838,2.7
10,2035,6.479,6.304067,2.7
10,2036,6,5.838,2.7
10,2037,5.922,5.762106,2.70000000000001
10,2053,5.928,5.767944,2.7
10,2070,6.324,6.153252,2.70000000000001
10,2077,6.493,6.317689,2.7
10,2088,5,4.865,2.7
10,2097,6.719,6.537587,2.7
10,2099,7.312,7.114576,2.7
10,2105,8.046,7.828758,2.70000000000001
10,2110,7.194,6.999762,2.7
10,2145,6.893,6.706889,2.70000000000001
10,2158,7.18,6.98614,2.7
10,2165,5.334,5.189982,2.7
10,2166,5.638,5.485774,2.7
10,2175,4,3.892,2.7
10,2180,5.196,5.055708,2.70000000000001
10,2203,5.28,5.13744,2.70000000000001
10,2211,7.6,7.3948,2.70000000000001
10,2213,8.5,8.2705,2.7
10,2220,5.61,5.45853,2.7
10,2227,4,3.892,2.7
10,2229,6.9,6.7137,2.7
10,2231,6.69,6.50937,2.7
10,2238,5.7,5.5461,2.7
10,2263,6.667,6.486991,2.7
10,2280,9.4,9.1462,2.7
10,2286,7,6.811,2.7
10,2306,7.959,7.744107,2.7
10,2313,5.932,5.771836,2.7
10,2314,5,4.865,2.7
10,2317,7.67,7.46291,2.7
10,2331,6.442,6.268066,2.7
10,2375,5,4.865,2.7
10,2387,8.284,8.060332,2.7
10,2388,6,5.838,2.7
10,2399,5.824,5.666752,2.7
10,2408,5,4.865,2.7
10,2410,5,4.865,2.7
10,2413,5,4.865,2.7
10,2424,9.051,8.806623,2.7
10,2441,5,4.865,2.7
10,2448,6.046,5.882758,2.70000000000001
10,2457,7.337,7.138901,2.7
10,2473,6.788,6.604724,2.7
10,2508,6.815,6.630995,2.7
10,2515,8.201,7.979573,2.7
10,2518,8.921,8.680133,2.7
10,2539,6.785,6.601805,2.70000000000001
10,2542,5.921,5.761133,2.7
10,2555,7.6,7.3948,2.70000000000001
10,2571,6.6,6.4218,2.70000000000001
10,2595,6.32,6.14936,2.70000000000001
10,2597,7.18,6.98614,2.7
10,2602,5.08,4.94284,2.69999999999999
10,2603,7.662,7.455126,2.7
10,2621,6.8,6.6164,2.7
10,2625,9.32,9.06836,2.7
10,2637,6.542,6.365366,2.7
10,2657,7.398,7.198254,2.7
10,2667,5.23,5.08879,2.7
10,2677,4.72,4.59256,2.7
10,2684,4,3.892,2.7
10,2698,6.9,6.7137,2.7
10,2711,6.602,6.423746,2.7
10,2714,6.842,6.657266,2.7
10,2719,7.17,6.97641,2.70000000000001
10,2721,6.959,6.771107,2.7
10,2730,8.519,8.288987,2.7
10,2736,8.204,7.982492,2.7
10,2738,6.307,6.136711,2.70000000000001
10,2745,6.886,6.700078,2.70000000000001
10,2750,7.678,7.470694,2.7
10,2752,7.597,7.391881,2.7
10,2760,5.791,5.634643,2.7
10,2766,8.25,8.02725,2.69999999999999
10,2772,5.39,5.24447,2.7
10,2785,6.08,5.91584,2.7
10,2793,8.3,8.0759,2.7
10,2801,6,5.838,2.7
10,2825,7.444,7.243012,2.70000000000001
10,2829,7.8,7.5894,2.7
10,2839,7.4,7.2002,2.7
10,2844,9.7,9.4381,2.70000000000001
10,2849,5.45,5.30285,2.7
10,2852,5.4,5.2542,2.70000000000001
10,2868,5.999,5.837027,2.7
1,5,6.833,6.648509,2.70000000000001
1,25,8.959,8.717107,2.70000000000001
1,32,4.71,4.58283,2.70000000000001
1,34,4.59,4.46607,2.70000000000001
1,37,4.213,4.099249,2.69999999999999
1,42,4.718,4.590614,2.70000000000001
1,46,4.9,4.7677,2.7
1,58,4.35,4.23255,2.7
1,83,5,4.865,2.7
1,92,7.244,7.048412,2.7
1,97,7.032,6.842136,2.7
1,111,7.699,7.491127,2.7
1,133,7.796,7.585508,2.7
1,157,6.377,6.204821,2.7
1,167,8.824,8.585752,2.70000000000001
1,170,7.845,7.633185,2.70000000000001
1,174,7.119,6.926787,2.7
1,191,6.519,6.342987,2.7
1,193,10.03,9.75919,2.70000000000001
1,196,6,5.838,2.7
1,216,7.9,7.6867,2.7
1,217,8.4,8.1732,2.70000000000001
1,226,9,8.757,2.7
1,261,7.8,7.5894,2.7
1,286,6.476,6.301148,2.70000000000001
1,294,7.523,7.319879,2.7
1,299,10.108,9.835084,2.7
1,308,5.979,5.817567,2.7
1,321,6.447,6.272931,2.7
1,324,6.547,6.370231,2.7
1,327,8.658,8.424234,2.70000000000001
1,332,6.419,6.245687,2.7
1,347,6.201,6.033573,2.7
1,357,7.347,7.148631,2.70000000000001
1,364,8.1,7.8813,2.7
1,367,9.4,9.1462,2.7
1,377,8.699,8.464127,2.7
1,407,5.77,5.61421,2.70000000000001
1,416,7.8,7.5894,2.7
1,423,6.7,6.5191,2.7
1,448,5.458,5.310634,2.7
1,467,6.796,6.612508,2.7
1,469,8.055,7.837515,2.7
1,471,5.752,5.596696,2.7
1,488,7.886,7.673078,2.7
1,505,5.196,5.055708,2.70000000000001
1,514,8.796,8.558508,2.7
1,520,9.42,9.16566,2.70000000000001
1,524,8.62,8.38726,2.7
1,531,8.367,8.141091,2.7
1,548,6.959,6.771107,2.7
1,553,7.155,6.961815,2.70000000000001
1,565,9.3,9.0489,2.70000000000001
1,566,9.3,9.0489,2.70000000000001
1,608,8.42,8.19266,2.7
1,623,10.097,9.824381,2.70000000000001
1,625,6.616,6.437368,2.70000000000001
1,627,8.487,8.257851,2.7
1,629,6.396,6.223308,2.70000000000001
1,630,5.385,5.239605,2.69999999999999
1,648,6.585,6.407205,2.70000000000001
1,652,9,8.757,2.7
1,656,6,5.838,2.7
1,658,5.607,5.455611,2.7
1,659,5.653,5.500369,2.70000000000001
1,669,5.738,5.583074,2.70000000000001
1,670,7.076,6.884948,2.7
1,680,8.699,8.464127,2.7
1,685,7.268,7.071764,2.7
1,689,6.013,5.850649,2.7
1,693,5.709,5.554857,2.70000000000001
1,718,5,4.865,2.7
1,735,6.004,5.841892,2.7
1,736,6.301,6.130873,2.7
1,740,5.248,5.106304,2.70000000000001
1,747,5.905,5.745565,2.7
1,749,7.066,6.875218,2.70000000000001
1,754,5.583,5.432259,2.7
1,784,5.344,5.199712,2.70000000000001
1,800,5.067,4.930191,2.70000000000001
1,809,7.26,7.06398,2.7
1,825,8.523,8.292879,2.70000000000001
1,831,6.481,6.306013,2.7
1,842,9,8.757,2.7
1,854,10.301,10.022873,2.7
1,858,7.585,7.380205,2.7
1,859,8.114,7.894922,2.70000000000001
1,863,5,4.865,2.7
1,867,5.585,5.434205,2.70000000000001
1,876,7.77,7.56021,2.7
1,880,7.387,7.187551,2.70000000000001
1,897,6.979,6.790567,2.7
1,899,6.46,6.28558,2.70000000000001
1,907,8.01,7.79373,2.70000000000001
1,912,7.9,7.6867,2.7
1,922,8.35,8.12455,2.7
1,923,6.16,5.99368,2.7
1,949,8.3,8.0759,2.7
1,950,9,8.757,2.7
1,961,8.5,8.2705,2.7
1,971,6.611,6.432503,2.7
1,981,7.481,7.279013,2.7
1,984,7.886,7.673078,2.7
1,1003,6.741,6.558993,2.70000000000001
1,1009,7.507,7.304311,2.7
1,1010,7.991,7.775243,2.7
1,1019,7.553,7.349069,2.7
1,1074,8.032,7.815136,2.7
1,1078,7.987,7.771351,2.7
1,1092,5.169,5.029437,2.7
1,1100,5.237,5.095601,2.7
1,1101,6.53,6.35369,2.7
1,1120,7.313,7.115549,2.7
1,1126,5.319,5.175387,2.7
1,1142,8.131,7.911463,2.7
1,1157,7,6.811,2.7
1,1159,7.469,7.267337,2.7
1,1160,7.187,6.992951,2.70000000000001
1,1189,8.131,7.911463,2.7
1,1194,7,6.811,2.7
1,1207,6.644,6.464612,2.7
1,1208,7,6.811,2.7
1,1218,6.616,6.437368,2.70000000000001
1,1219,5.523,5.373879,2.7
1,1221,6.149,5.982977,2.7
1,1222,6,5.838,2.7
1,1235,5.523,5.373879,2.7
1,1242,6.893,6.706889,2.70000000000001
1,1247,6.848,6.663104,2.7
1,1249,6,5.838,2.7
1,1253,6.255,6.086115,2.70000000000001
1,1256,6.194,6.026762,2.7
1,1261,5.004,4.868892,2.7
1,1269,9.35,9.09755,2.7
1,1286,7.62,7.41426,2.70000000000001
1,1304,6.409,6.235957,2.7
1,1360,5.147,5.008031,2.70000000000001
1,1402,8.444,8.216012,2.7
1,1404,8.796,8.558508,2.7
1,1447,7.428,7.227444,2.7
1,1455,9.125,8.878625,2.7
1,1464,7.824,7.612752,2.7
1,1477,9.301,9.049873,2.7
1,1485,6.135,5.969355,2.70000000000001
1,1486,8.415,8.187795,2.7
1,1502,7.06,6.86938,2.7
1,1505,7.398,7.198254,2.7
1,1513,7.42,7.21966,2.7
1,1539,5.495,5.346635,2.7
1,1544,5.626,5.474098,2.7
1,1552,7.362,7.163226,2.7
1,1554,7.745,7.535885,2.70000000000001
1,1580,5.374,5.228902,2.7
1,1582,5.821,5.663833,2.7
1,1589,5.751,5.595723,2.7
1,1590,6.575,6.397475,2.7
1,1595,5.833,5.675509,2.7
1,1623,5.751,5.595723,2.7
1,1628,6.733,6.551209,2.70000000000001
1,1634,5.301,5.157873,2.7
1,1636,5.57,5.41961,2.7
1,1639,5.592,5.441016,2.7
1,1657,6.638,6.458774,2.7
1,1662,7.081,6.889813,2.7
1,1663,6.886,6.700078,2.70000000000001
1,1667,7.201,7.006573,2.7
1,1681,6.824,6.639752,2.7
1,1691,5.319,5.175387,2.7
1,1732,8.046,7.828758,2.70000000000001
1,1759,7.2,7.0056,2.7
1,1767,8.1,7.8813,2.7
1,1769,8.4,8.1732,2.70000000000001
1,1771,7.8,7.5894,2.7
1,1827,6,5.838,2.7
1,1846,7.554,7.350042,2.7
1,1874,8.699,8.464127,2.7
1,1876,9.602,9.342746,2.7
1,1880,10.301,10.022873,2.7
1,1933,7.886,7.673078,2.7
1,1934,6.851,6.666023,2.7
1,1945,5.875,5.716375,2.7
1,1946,6.833,6.648509,2.70000000000001
1,1961,7.032,6.842136,2.7
1,1964,8.046,7.828758,2.70000000000001
1,1966,8.081,7.862813,2.7
1,1968,7.854,7.641942,2.7
1,2022,8.398,8.171254,2.7
1,2029,5,4.865,2.7
1,2045,5,4.865,2.7
1,2058,7.328,7.130144,2.7
1,2059,7.702,7.494046,2.7
1,2060,6.672,6.491856,2.7
1,2063,7.252,7.056196,2.7
1,2070,7.222,7.027006,2.7
1,2083,6.959,6.771107,2.7
1,2101,7.658,7.451234,2.7
1,2110,5,4.865,2.7
1,2115,6.319,6.148387,2.70000000000001
1,2129,7.921,7.707133,2.70000000000001
1,2134,6.87,6.68451,2.70000000000001
1,2145,6.558,6.380934,2.7
1,2167,8.194,7.972762,2.70000000000001
1,2169,6.194,6.026762,2.7
1,2171,6.936,6.748728,2.7
1,2172,7.77,7.56021,2.7
1,2176,6.033,5.870109,2.7
1,2194,4.49,4.36877,2.69999999999999
1,2200,5.658,5.505234,2.7
1,2218,6.88,6.69424,2.7
1,2246,7.832,7.620536,2.7
1,2258,4,3.892,2.7
1,2267,7.373,7.173929,2.7
1,2271,8.225,8.002925,2.7
1,2287,7.158,6.964734,2.70000000000001
1,2290,5.018,4.882514,2.7
1,2291,5.437,5.290201,2.70000000000001
1,2303,5.857,5.698861,2.7
1,2309,5.474,5.326202,2.7
1,2311,5.775,5.619075,2.7
1,2351,6.37,6.19801,2.7
1,2353,9.174,8.926302,2.7
1,2362,5.824,5.666752,2.7
1,2370,7.086,6.894678,2.70000000000001
1,2371,4.301,4.184873,2.70000000000001
1,2372,7.444,7.243012,2.70000000000001
1,2378,7.268,7.071764,2.7
1,2409,8.244,8.021412,2.7
1,2413,5.663,5.510099,2.7
1,2422,7.188,6.993924,2.7
1,2443,8.523,8.292879,2.70000000000001
1,2452,6.653,6.473369,2.70000000000001
1,2460,5.921,5.761133,2.7
1,2478,7.796,7.585508,2.7
1,2480,6,5.838,2.7
1,2483,8.523,8.292879,2.70000000000001
1,2484,6.642,6.462666,2.7
1,2494,4.451,4.330823,2.7
1,2513,7.638,7.431774,2.7
1,2518,6.78,6.59694,2.7
1,2519,8.398,8.171254,2.7
1,2521,6.936,6.748728,2.7
1,2532,4.863,4.731699,2.70000000000001
1,2544,9.046,8.801758,2.7
1,2549,8.244,8.021412,2.7
1,2551,8.301,8.076873,2.70000000000001
1,2554,8.721,8.485533,2.7
1,2584,10.097,9.824381,2.70000000000001
1,2589,8.538,8.307474,2.69999999999999
1,2598,8.137,7.917301,2.7
1,2604,6.7,6.5191,2.7
1,2607,6.697,6.516181,2.70000000000001
1,2616,5.81,5.65313,2.70000000000001
1,2618,8.229,8.006817,2.69999999999999
1,2637,5.398,5.252254,2.7
1,2640,5.22,5.07906,2.70000000000001
1,2647,6.28,6.11044,2.70000000000001
1,2648,7.602,7.396746,2.7
1,2660,5.833,5.675509,2.7
1,2694,6.416,6.242768,2.70000000000001
1,2705,5.504,5.355392,2.70000000000001
1,2738,6.495,6.319635,2.7
1,2745,6.13,5.96449,2.7
1,2747,7,6.811,2.7
1,2760,4.83,4.69959,2.70000000000001
1,2762,8.174,7.953302,2.70000000000001
1,2764,7.328,7.130144,2.7
1,2766,5.6,5.4488,2.7
1,2775,5.92,5.76016,2.7
1,2785,5.662,5.509126,2.7
1,2794,5.424,5.277552,2.70000000000001
1,2799,6.733,6.551209,2.70000000000001
1,2804,7.721,7.512533,2.70000000000001
1,2808,5.963,5.801999,2.7
1,2814,5.479,5.331067,2.7
1,2824,5.413,5.266849,2.69999999999999
1,2826,6.554,6.377042,2.7
1,2828,8.699,8.464127,2.7
1,2832,5.854,5.695942,2.70000000000001
1,2840,8.523,8.292879,2.70000000000001
1,2842,4,3.892,2.7
1,2845,5.824,5.666752,2.7
1,2846,7.921,7.707133,2.70000000000001
1,2847,7.678,7.470694,2.7
1,2866,8.523,8.292879,2.70000000000001
1,2869,5,4.865,2.7
1,2894,6.81,6.62613,2.7
1,2904,5,4.865,2.7
1,2927,5.495,5.346635,2.7
1,2939,8.097,7.878381,2.7
1,2946,7.854,7.641942,2.7
1,2957,8.36,8.13428,2.70000000000001
1,2958,7,6.811,2.7
1,2962,7.796,7.585508,2.7
1,2977,5.26,5.11798,2.70000000000001
1,2999,5.365,5.220145,2.69999999999999
1,3005,6.728,6.546344,2.7
1,3017,9.367,9.114091,2.70000000000001
1,3027,5.222,5.081006,2.7
1,3037,7.658,7.451234,2.7
1,3046,6.721,6.539533,2.70000000000001
1,3055,7.569,7.364637,2.7
1,3106,7.705,7.496965,2.7
1,3110,5.719,5.564587,2.7
1,3121,6.353,6.181469,2.7
1,3124,6.382,6.209686,2.7
1,3133,6.398,6.225254,2.7
1,3138,5.46,5.31258,2.70000000000001
1,3139,5.224,5.082952,2.70000000000001
1,3160,8,7.784,2.7
1,3169,5.623,5.471179,2.7
1,3173,9.801,9.536373,2.70000000000001
1,3180,7.361,7.162253,2.7
1,3181,7.23,7.03479,2.7
1,3182,6.943,6.755539,2.7
1,3197,6.833,6.648509,2.70000000000001
1,3211,5,4.865,2.7
1,3213,8.155,7.934815,2.7
1,3217,7.638,7.431774,2.7
1,3225,7.047,6.856731,2.7
1,3229,6.155,5.988815,2.70000000000001
1,3232,6.495,6.319635,2.7
1,3239,7.143,6.950139,2.7
1,3257,5,4.865,2.7
1,3260,8.301,8.076873,2.70000000000001
1,3262,9.1,8.8543,2.69999999999999
1,3265,8.851,8.612023,2.7
1,3268,5,4.865,2.7
1,3272,7.222,7.027006,2.7
1,3303,6.74,6.55802,2.7
1,3310,5.456,5.308688,2.70000000000001
1,3311,5,4.865,2.7
1,3330,6.824,6.639752,2.7
1,3333,5.8,5.6434,2.7
1,3344,5.024,4.888352,2.7
1,3348,5.569,5.418637,2.70000000000001
1,3349,5.347,5.202631,2.7
1,3353,6.762,6.579426,2.7
1,3369,8.242,8.019466,2.69999999999999
1,3372,5.602,5.450746,2.7
1,3374,6.334,6.162982,2.7
1,3399,8,7.784,2.7
1,3404,4.726,4.598398,2.70000000000001
1,3416,8.367,8.141091,2.7
1,3418,6.625,6.446125,2.70000000000001
1,3419,7.42,7.21966,2.7
1,3451,8.387,8.160551,2.70000000000001
1,3468,6.699,6.518127,2.7
1,3469,6.37,6.19801,2.7
1,3471,8.699,8.464127,2.7
1,3499,5.989,5.827297,2.7
1,3521,6.793,6.609589,2.70000000000001
1,3529,5.337,5.192901,2.7
1,3531,5.72,5.56556,2.7
1,3536,7.046,6.855758,2.70000000000001
1,3550,7.523,7.319879,2.7
1,3587,7.215,7.020195,2.70000000000001
1,3595,7.302,7.104846,2.7
1,3603,5.304,5.160792,2.70000000000001
1,3620,5.959,5.798107,2.7
1,3630,8.4,8.1732,2.70000000000001
1,3635,7.119,6.926787,2.7
1,3644,5.701,5.547073,2.70000000000001
1,3655,7.77,7.56021,2.7
1,3664,6.793,6.609589,2.70000000000001
1,3665,8.155,7.934815,2.7
1,3667,6.839,6.654347,2.7
1,3669,6.673,6.492829,2.70000000000001
1,3678,5.783,5.626859,2.7
1,3687,8.9,8.6597,2.69999999999999
1,3702,7.548,7.344204,2.70000000000001
1,3708,5.005,4.869865,2.7
1,3710,8.701,8.466073,2.70000000000001
1,3711,5.72,5.56556,2.7
1,3723,9.398,9.144254,2.7
1,3725,5.261,5.118953,2.7
1,3754,8.456,8.227688,2.70000000000001
1,3764,5,4.865,2.7
1,3771,5.943,5.782539,2.7
1,3787,8.097,7.878381,2.7
1,3795,8.495,8.265635,2.7
1,3829,6.01,5.84773,2.70000000000001
1,3838,8.337,8.111901,2.7
1,3850,6.424,6.250552,2.70000000000001
1,3854,9.222,8.973006,2.7
1,3862,7.638,7.431774,2.7
1,3868,6.278,6.108494,2.7
1,3883,4.523,4.400879,2.7
1,3900,6.951,6.763323,2.7
1,3904,5,4.865,2.7
1,3908,6.092,5.927516,2.7
1,3909,8.124,7.904652,2.7
1,3916,5,4.865,2.7
1,3921,7.569,7.364637,2.7
1,3961,8.6,8.3678,2.70000000000001
1,3963,5.9,5.7407,2.7
1,3964,6.6,6.4218,2.70000000000001
1,3973,7,6.811,2.7
1,3977,7.444,7.243012,2.70000000000001
1,3979,5.327,5.183171,2.7
1,3993,6.553,6.376069,2.7
1,3994,8.699,8.464127,2.7
1,3998,5.345,5.200685,2.7
1,4006,7,6.811,2.7
1,4007,5.906,5.746538,2.70000000000001
1,4046,8.668,8.433964,2.7
1,4050,8.377,8.150821,2.7
1,4055,7.9,7.6867,2.7
1,4068,5,4.865,2.7
1,4096,5.932,5.771836,2.7
1,4097,5.328,5.184144,2.70000000000001
1,4120,7.564,7.359772,2.70000000000001
1,4131,4.544,4.421312,2.7
1,4135,5.314,5.170522,2.7
1,4143,5.86,5.70178,2.7
1,4144,8.77,8.53321,2.70000000000001
2,6,7.292,7.095116,2.7
2,9,6.535,6.358555,2.7
2,26,8.724,8.488452,2.7
2,52,7.886,7.673078,2.7
2,65,7.721,7.512533,2.70000000000001
2,68,4.54,4.41742,2.7
2,70,4.545,4.422285,2.70000000000001
2,76,4.76,4.63148,2.7
2,86,7.06,6.86938,2.7
2,107,7.678,7.470694,2.7
2,120,5,4.865,2.7
2,140,7.921,7.707133,2.70000000000001
2,142,4.876,4.744348,2.7
2,147,5.69,5.53637,2.69999999999999
2,148,8,7.784,2.7
2,155,7.21,7.01533,2.7
2,159,7.032,6.842136,2.7
2,225,7,6.811,2.7
2,233,6.776,6.593048,2.7
2,253,4,3.892,2.7
2,256,4,3.892,2.7
2,258,4,3.892,2.7
2,269,8.4,8.1732,2.70000000000001
2,270,7.55,7.34615,2.7
2,271,8.801,8.563373,2.7
2,275,5.384,5.238632,2.70000000000001
2,289,5.34,5.19582,2.70000000000001
2,295,4.618,4.493314,2.70000000000001
2,302,6.62,6.44126,2.70000000000001
2,325,6.648,6.468504,2.7
2,329,6.492,6.316716,2.70000000000001
2,343,7.032,6.842136,2.7
2,381,9,8.757,2.7
2,382,8.2,7.9786,2.7
2,386,6.554,6.377042,2.7
2,393,6.742,6.559966,2.7
2,396,9,8.757,2.7
2,408,5.597,5.445881,2.70000000000001
2,419,7.5,7.2975,2.70000000000001
2,434,8.2,7.9786,2.7
2,436,8,7.784,2.7
2,441,6,5.838,2.7
2,460,7.328,7.130144,2.7
2,462,6.298,6.127954,2.7
2,473,6.587,6.409151,2.7
2,510,6.05,5.88665,2.70000000000001
2,517,8.538,8.307474,2.69999999999999
2,550,8.187,7.965951,2.7
2,558,6.229,6.060817,2.7
2,559,7,6.811,2.7
2,568,9,8.757,2.7
2,574,7.3,7.1029,2.7
2,579,7.343,7.144739,2.70000000000001
2,582,9.1,8.8543,2.69999999999999
2,598,7.071,6.880083,2.7
2,610,5.169,5.029437,2.7
2,622,5.551,5.401123,2.7
2,634,7.42,7.21966,2.7
2,647,4.9,4.7677,2.7
2,674,8.097,7.878381,2.7
2,684,8.046,7.828758,2.70000000000001
2,688,6.507,6.331311,2.7
2,694,5.603,5.451719,2.7
2,701,8.155,7.934815,2.7
2,702,5.593,5.441989,2.70000000000001
2,704,6.007,5.844811,2.7
2,720,5.398,5.252254,2.7
2,727,5,4.865,2.7
2,731,6.116,5.950868,2.7
2,739,5.117,4.978841,2.7
2,789,5.796,5.639508,2.7
2,791,5,4.865,2.7
2,794,6.697,6.516181,2.70000000000001
2,804,6.196,6.028708,2.7
2,815,5.565,5.414745,2.70000000000001
2,817,7.481,7.279013,2.7
2,826,6.068,5.904164,2.7
2,840,5,4.865,2.7
2,843,6.469,6.294337,2.7
2,856,6.339,6.167847,2.70000000000001
2,902,6.83,6.64559,2.7
2,906,8.24,8.01752,2.70000000000001
2,910,7.16,6.96668,2.7
2,913,6.94,6.75262,2.7
2,928,6.47,6.29531,2.7
2,931,7.31,7.11263,2.7
2,938,8.1,7.8813,2.7
2,940,8.699,8.464127,2.7
2,948,8.699,8.464127,2.7
2,952,9.1,8.8543,2.69999999999999
2,955,8.6,8.3678,2.70000000000001
2,957,9.3,9.0489,2.70000000000001
2,974,7.553,7.349069,2.7
2,977,7.745,7.535885,2.70000000000001
2,979,7.801,7.590373,2.70000000000001
2,991,7.31,7.11263,2.7
2,995,7.796,7.585508,2.7
2,999,8.021,7.804433,2.7
2,1014,7.371,7.171983,2.70000000000001
2,1032,8.569,8.337637,2.7
2,1037,8.301,8.076873,2.70000000000001
2,1054,7.153,6.959869,2.7
2,1067,8.538,8.307474,2.69999999999999
2,1084,6,5.838,2.7
2,1102,7.959,7.744107,2.7
2,1104,9.921,9.653133,2.70000000000001
2,1114,7.319,7.121387,2.70000000000001
2,1125,9.6,9.3408,2.7
2,1155,7,6.811,2.7
2,1169,5.294,5.151062,2.7
2,1174,9.382,9.128686,2.7
2,1190,8.678,8.443694,2.7
2,1206,4.866,4.734618,2.70000000000001
2,1210,8.745,8.508885,2.7
2,1233,5.523,5.373879,2.7
2,1245,7.114,6.921922,2.70000000000001
2,1263,5.49,5.34177,2.7
2,1271,9.3,9.0489,2.70000000000001
2,1280,6.907,6.720511,2.7
2,1291,5,4.865,2.7
2,1306,6.092,5.927516,2.7
2,1311,7.268,7.071764,2.7
2,1316,8,7.784,2.7
2,1319,6.78,6.59694,2.7
2,1321,6.151,5.984923,2.70000000000001
2,1327,6.547,6.370231,2.7
2,1333,8.382,8.155686,2.7
2,1336,9.276,9.025548,2.70000000000001
2,1339,5.305,5.161765,2.7
