"fold","id","truth","response","precision_error"
8,2625,6.6,6.5142,1.3
8,2632,6.73,6.64251,1.3
8,2649,7.301,7.206087,1.3
8,2650,8.384,8.275008,1.30000000000001
8,2653,8.155,8.048985,1.29999999999999
8,2663,8.721,8.607627,1.29999999999999
8,2666,7.636,7.536732,1.3
8,2676,8.396,8.286852,1.29999999999999
8,2685,7.398,7.301826,1.30000000000001
8,2696,8.8,8.6856,1.3
8,2711,6.272,6.190464,1.3
8,2737,6.357,6.274359,1.3
8,2748,5.824,5.748288,1.3
8,2777,7.137,7.044219,1.30000000000001
8,2782,7.602,7.503174,1.3
8,2795,8.337,8.228619,1.3
8,2811,7.2,7.1064,1.3
8,2838,7.991,7.887117,1.3
8,2848,5.775,5.699925,1.3
8,2850,6.62,6.53394,1.3
8,2852,5.745,5.670315,1.29999999999999
8,2860,5.983,5.905221,1.30000000000001
8,2863,7.469,7.371903,1.3
8,2878,5.8,5.7246,1.3
8,2890,7.996,7.892052,1.3
8,2892,6.564,6.478668,1.3
8,2932,5.886,5.809482,1.3
8,2944,4.907,4.843209,1.3
8,2948,7.631,7.531797,1.3
8,2956,4.699,4.637913,1.29999999999999
8,2982,7.936,7.832832,1.3
8,2984,6.1,6.0207,1.3
8,3006,9.432,9.309384,1.30000000000001
8,3023,6.354,6.271398,1.30000000000001
8,3031,8.5,8.3895,1.3
8,3035,5.793,5.717691,1.3
8,3037,8.495,8.384565,1.30000000000001
8,3059,6.37,6.28719,1.3
8,3065,6.228,6.147036,1.3
8,3069,5.564,5.491668,1.30000000000001
8,3070,7.31,7.21497,1.30000000000001
8,3077,8.703,8.589861,1.3
8,3087,5.66,5.58642,1.3
8,3117,9.237,9.116919,1.30000000000001
8,3123,6.963,6.872481,1.30000000000001
8,3132,7.347,7.251489,1.3
8,3138,5.721,5.646627,1.30000000000001
8,3150,6.991,6.900117,1.3
8,3154,6,5.922,1.3
8,3157,7.796,7.694652,1.3
8,3177,7.899,7.796313,1.30000000000001
8,3199,7.032,6.940584,1.3
8,3223,7.187,7.093569,1.3
8,3231,6.633,6.546771,1.3
8,3248,4.79,4.72773,1.3
8,3251,7.886,7.783482,1.3
8,3258,6.481,6.396747,1.30000000000001
8,3269,8.451,8.341137,1.30000000000001
8,3280,8.876,8.760612,1.29999999999999
8,3284,5.287,5.218269,1.29999999999999
8,3294,7.824,7.722288,1.3
8,3296,4.742,4.680354,1.29999999999999
8,3298,8.4,8.2908,1.29999999999999
8,3313,5.588,5.515356,1.30000000000001
8,3314,5.971,5.893377,1.3
8,3318,6.921,6.831027,1.30000000000001
8,3323,5.94,5.86278,1.30000000000001
8,3327,6.337,6.254619,1.3
8,3333,9.17,9.05079,1.30000000000001
8,3335,6.066,5.987142,1.30000000000001
8,3347,6.347,6.264489,1.3
8,3361,6.106,6.026622,1.3
8,3362,7.032,6.940584,1.3
8,3365,5.538,5.466006,1.3
8,3386,5.018,4.952766,1.3
8,3393,5,4.935,1.30000000000001
8,3398,7.26,7.16562,1.3
8,3400,6.621,6.534927,1.3
8,3420,8.495,8.384565,1.30000000000001
8,3435,8.456,8.346072,1.3
8,3438,5,4.935,1.30000000000001
8,3459,7.377,7.281099,1.30000000000001
8,3484,7.174,7.080738,1.3
8,3487,5.971,5.893377,1.3
8,3495,8.301,8.193087,1.3
8,3497,5.5,5.4285,1.30000000000001
8,3500,5.588,5.515356,1.30000000000001
8,3502,7.896,7.793352,1.3
8,3504,5.824,5.748288,1.3
9,7,5.845,5.769015,1.3
9,13,6.721,6.633627,1.30000000000001
9,25,4,3.948,1.3
9,30,5.747,5.672289,1.3
9,64,8.932,8.815884,1.3
9,71,8.959,8.842533,1.3
9,76,6.321,6.238827,1.3
9,88,6.38,6.29706,1.3
9,100,5.727,5.652549,1.3
9,109,5.577,5.504499,1.3
9,123,7.347,7.251489,1.3
9,140,8,7.896,1.3
9,146,6.302,6.220074,1.3
9,154,6,5.922,1.3
9,183,5.292,5.223204,1.3
9,190,5,4.935,1.30000000000001
9,191,8.699,8.585913,1.3
9,193,4.517,4.458279,1.30000000000001
9,199,6.209,6.128283,1.3
9,200,6.092,6.012804,1.30000000000001
9,201,5.719,5.644653,1.30000000000001
9,204,5.31,5.24097,1.29999999999999
9,217,6.845,6.756015,1.3
9,230,6.947,6.856689,1.3
9,246,5.013,4.947831,1.3
9,260,8.921,8.805027,1.3
9,265,6.91,6.82017,1.3
9,267,4.052,3.999324,1.3
9,269,7.131,7.038297,1.3
9,281,4.367,4.310229,1.30000000000001
9,299,5.196,5.128452,1.30000000000001
9,314,8.77,8.65599,1.3
9,315,9,8.883,1.30000000000001
9,328,8.229,8.122023,1.30000000000001
9,338,9.036,8.918532,1.30000000000001
9,345,7.323,7.227801,1.3
9,351,9,8.883,1.30000000000001
9,357,6.434,6.350358,1.3
9,366,8.939,8.822793,1.29999999999999
9,374,6.951,6.860637,1.3
9,384,8.387,8.277969,1.3
9,389,8.377,8.268099,1.29999999999999
9,411,6.426,6.342462,1.3
9,412,6.301,6.219087,1.3
9,434,5.602,5.529174,1.3
9,446,5.541,5.468967,1.3
9,447,5.301,5.232087,1.3
9,449,6.033,5.954571,1.3
9,453,6.425,6.341475,1.3
9,455,5.367,5.297229,1.3
9,459,5.632,5.558784,1.30000000000001
9,461,5.544,5.471928,1.30000000000001
9,481,5.767,5.692029,1.29999999999999
9,484,8.959,8.842533,1.3
9,491,8.979,8.862273,1.30000000000001
9,503,6.66,6.57342,1.29999999999999
9,514,6.577,6.491499,1.3
9,515,6.593,6.507291,1.30000000000001
9,522,7.398,7.301826,1.30000000000001
9,546,6.489,6.404643,1.3
9,548,6.684,6.597108,1.3
9,554,8.429,8.319423,1.3
9,560,8.854,8.738898,1.3
9,562,8.046,7.941402,1.3
9,567,6.638,6.551706,1.29999999999999
9,575,7.762,7.661094,1.3
9,578,6,5.922,1.3
9,579,6,5.922,1.3
9,616,6.744,6.656328,1.30000000000001
9,631,4.7,4.6389,1.29999999999999
9,634,5.9,5.8233,1.3
9,638,5.7,5.6259,1.30000000000001
9,640,6.2,6.1194,1.30000000000001
9,665,7.088,6.995856,1.3
9,667,6.872,6.782664,1.3
9,668,7.328,7.232736,1.3
9,701,4.339,4.282593,1.3
9,706,8.762,8.648094,1.3
9,719,7.1,7.0077,1.3
9,726,8.943,8.826741,1.29999999999999
9,734,10.301,10.167087,1.3
9,746,7.535,7.437045,1.3
9,747,7.357,7.261359,1.30000000000001
9,770,6.839,6.750093,1.3
9,772,7.48,7.38276,1.3
9,774,6.064,5.985168,1.3
9,786,6.469,6.384903,1.3
9,805,4.879,4.815573,1.3
9,816,6.099,6.019713,1.3
9,829,5.437,5.366319,1.30000000000001
9,833,7.301,7.206087,1.3
9,846,7,6.909,1.3
9,847,8.2,8.0934,1.3
9,850,8.4,8.2908,1.29999999999999
9,856,7.189,7.095543,1.3
9,866,8.1,7.9947,1.3
9,878,8.854,8.738898,1.3
9,880,9.854,9.725898,1.3
9,887,5.456,5.385072,1.30000000000001
9,908,9.301,9.180087,1.3
9,922,9,8.883,1.30000000000001
9,923,9.222,9.102114,1.29999999999999
9,931,6.173,6.092751,1.3
9,936,9.398,9.275826,1.29999999999999
9,948,6.1,6.0207,1.3
9,956,7.3,7.2051,1.3
9,957,5.9,5.8233,1.3
9,960,6.332,6.249684,1.30000000000001
9,961,9.097,8.978739,1.3
9,970,9.523,9.399201,1.3
9,980,5.941,5.863767,1.29999999999999
9,993,6.499,6.414513,1.3
9,1000,6.572,6.486564,1.30000000000001
9,1002,5.87,5.79369,1.30000000000001
9,1010,7.222,7.128114,1.3
9,1014,7.495,7.397565,1.3
9,1017,6.668,6.581316,1.3
9,1023,7.921,7.818027,1.30000000000001
9,1031,6.967,6.876429,1.3
9,1037,8.569,8.457603,1.3
9,1050,6.123,6.043401,1.3
9,1051,8.959,8.842533,1.3
9,1054,8.553,8.441811,1.29999999999999
9,1071,7.041,6.949467,1.3
9,1076,7.149,7.056063,1.3
9,1079,5.48,5.40876,1.30000000000001
9,1103,6.717,6.629679,1.3
9,1117,5.876,5.799612,1.29999999999999
9,1133,7.164,7.070868,1.3
9,1165,9.229,9.109023,1.3
9,1167,7.53,7.43211,1.30000000000001
9,1168,8.027,7.922649,1.3
9,1175,5.932,5.854884,1.3
9,1179,8.09,7.98483,1.3
9,1181,9.444,9.321228,1.29999999999999
9,1201,6.53,6.44511,1.3
9,1203,4,3.948,1.3
9,1224,7.056,6.964272,1.3
9,1240,5.807,5.731509,1.30000000000001
9,1241,5.857,5.780859,1.3
9,1255,8.367,8.258229,1.30000000000001
9,1259,7.602,7.503174,1.3
9,1260,6.699,6.611913,1.30000000000001
9,1281,7.824,7.722288,1.3
9,1286,5.402,5.331774,1.3
9,1298,5.889,5.812443,1.3
9,1356,8.119,8.013453,1.3
9,1363,8,7.896,1.3
9,1364,8.699,8.585913,1.3
9,1366,7.907,7.804209,1.3
9,1387,9.046,8.928402,1.30000000000001
9,1394,7.59,7.49133,1.3
9,1397,8.137,8.031219,1.3
9,1408,8.678,8.565186,1.3
9,1414,8.284,8.176308,1.3
9,1420,8.1,7.9947,1.3
9,1424,5.998,5.920026,1.3
9,1436,7.398,7.301826,1.30000000000001
9,1448,6.73,6.64251,1.3
9,1466,8.638,8.525706,1.3
9,1468,9.569,9.444603,1.3
9,1485,7.4,7.3038,1.30000000000001
9,1493,7.658,7.558446,1.3
9,1501,6.719,6.631653,1.3
9,1502,6.712,6.624744,1.3
9,1534,5.68,5.60616,1.29999999999999
9,1536,7.26,7.16562,1.3
9,1541,7.495,7.397565,1.3
9,1585,7.638,7.538706,1.30000000000001
9,1593,6.73,6.64251,1.3
9,1595,6.947,6.856689,1.3
9,1599,7.854,7.751898,1.3
9,1600,5.879,5.802573,1.3
9,1601,8.721,8.607627,1.29999999999999
9,1617,8.049,7.944363,1.3
9,1618,6.796,6.707652,1.3
9,1620,8.222,8.115114,1.29999999999999
9,1623,7.498,7.400526,1.3
9,1628,8,7.896,1.3
9,1640,7.446,7.349202,1.3
9,1656,5.234,5.165958,1.3
9,1666,7.137,7.044219,1.30000000000001
9,1673,6.469,6.384903,1.3
9,1677,8.481,8.370747,1.3
9,1694,6.757,6.669159,1.3
9,1704,6.959,6.868533,1.3
9,1740,7.801,7.699587,1.3
9,1749,8.775,8.660925,1.3
9,1769,7.131,7.038297,1.3
9,1775,10,9.87,1.30000000000001
9,1786,6.466,6.381942,1.3
9,1799,5.444,5.373228,1.3
9,1832,5.967,5.889429,1.3
9,1837,9.097,8.978739,1.3
9,1841,6.896,6.806352,1.30000000000001
9,1847,7.943,7.839741,1.30000000000001
9,1863,5,4.935,1.30000000000001
9,1874,5.193,5.125491,1.30000000000001
9,1879,5.043,4.977441,1.30000000000001
9,1880,5.291,5.222217,1.3
9,1896,9.108,8.989596,1.3
9,1914,7.046,6.954402,1.3
9,1925,7.886,7.783482,1.3
9,1939,6.425,6.341475,1.3
9,1953,5.395,5.324865,1.29999999999999
9,1954,8.328,8.219736,1.3
9,1956,6.921,6.831027,1.30000000000001
9,1959,6.57,6.48459,1.30000000000001
9,1989,5.311,5.241957,1.3
9,2004,9.409,9.286683,1.30000000000001
9,2009,5.689,5.615043,1.3
9,2025,5.301,5.232087,1.3
9,2040,6.658,6.571446,1.30000000000001
9,2044,5.301,5.232087,1.3
9,2055,7.712,7.611744,1.3
9,2058,6.415,6.331605,1.30000000000001
9,2079,8.625,8.512875,1.30000000000001
9,2083,7.522,7.424214,1.3
9,2096,8.523,8.412201,1.3
9,2126,8.517,8.406279,1.3
9,2127,5.812,5.736444,1.3
9,2129,4.432,4.374384,1.30000000000001
9,2136,5.682,5.608134,1.3
9,2138,7.071,6.979077,1.30000000000001
9,2147,5.735,5.660445,1.3
9,2152,5.712,5.637744,1.3
9,2153,5.68,5.60616,1.29999999999999
9,2169,6.25,6.16875,1.3
9,2171,6.712,6.624744,1.3
9,2172,6.592,6.506304,1.30000000000001
9,2186,7.34,7.24458,1.3
9,2191,7.91,7.80717,1.3
9,2192,7.768,7.667016,1.30000000000001
9,2198,7.9,7.7973,1.30000000000001
9,2201,9.208,9.088296,1.30000000000001
9,2224,7,6.909,1.3
9,2262,9.854,9.725898,1.3
9,2289,5.854,5.777898,1.29999999999999
9,2297,8.783,8.668821,1.3
9,2320,4,3.948,1.3
9,2327,8.544,8.432928,1.3
9,2330,6.155,6.074985,1.30000000000001
9,2349,8.796,8.681652,1.3
9,2360,5.237,5.168919,1.30000000000001
9,2361,6.039,5.960493,1.3
9,2370,7.48,7.38276,1.3
9,2410,8.824,8.709288,1.30000000000001
9,2413,7.947,7.843689,1.3
9,2425,5.151,5.084037,1.30000000000001
9,2427,6.784,6.695808,1.3
9,2466,8.046,7.941402,1.3
9,2475,8.886,8.770482,1.3
9,2478,8.854,8.738898,1.3
9,2504,5.809,5.733483,1.30000000000001
9,2512,6.759,6.671133,1.3
9,2523,7.959,7.855533,1.3
9,2539,7.796,7.694652,1.3
9,2544,5.658,5.584446,1.29999999999999
9,2547,7,6.909,1.3
9,2550,6.983,6.892221,1.30000000000001
9,2551,5.403,5.332761,1.3
9,2554,5.865,5.788755,1.3
9,2573,8.796,8.681652,1.3
9,2582,8.174,8.067738,1.30000000000001
9,2589,6.745,6.657315,1.30000000000001
9,2605,8.886,8.770482,1.3
9,2613,6.006,5.927922,1.29999999999999
9,2637,8.456,8.346072,1.3
9,2657,5.481,5.409747,1.30000000000001
9,2671,5.959,5.881533,1.30000000000001
9,2672,7.439,7.342293,1.3
9,2675,4.921,4.857027,1.3
9,2693,5.593,5.520291,1.29999999999999
9,2702,8.699,8.585913,1.3
9,2707,7.022,6.930714,1.3
9,2714,6,5.922,1.3
9,2722,7.8,7.6986,1.3
9,2727,6.092,6.012804,1.30000000000001
9,2738,5.854,5.777898,1.29999999999999
9,2750,7,6.909,1.3
9,2754,5.222,5.154114,1.29999999999999
9,2757,7.301,7.206087,1.3
9,2767,8.022,7.917714,1.3
9,2775,6.932,6.841884,1.3
9,2776,7.496,7.398552,1.3
9,2779,6.796,6.707652,1.3
9,2786,8.456,8.346072,1.3
9,2789,7.137,7.044219,1.30000000000001
9,2806,9.523,9.399201,1.3
9,2810,6.6,6.5142,1.3
9,2813,7.412,7.315644,1.3
9,2819,6.7,6.6129,1.30000000000001
9,2832,6.617,6.530979,1.3
9,2837,8.081,7.975947,1.3
9,2843,7.18,7.08666,1.30000000000001
9,2858,8.097,7.991739,1.30000000000001
9,2862,5.554,5.481798,1.3
9,2870,8.071,7.966077,1.3
9,2874,5.9,5.8233,1.3
9,2888,7.222,7.128114,1.3
9,2899,5.155,5.087985,1.30000000000001
9,2911,6.796,6.707652,1.3
9,2913,6.721,6.633627,1.30000000000001
9,2920,5.523,5.451201,1.30000000000001
9,2922,5.71,5.63577,1.3
9,2923,5.046,4.980402,1.30000000000001
9,2952,7.886,7.783482,1.3
9,2973,7.204,7.110348,1.30000000000001
9,2989,6.6,6.5142,1.3
9,2994,8.886,8.770482,1.3
9,2997,5.097,5.030739,1.3
9,3007,5.244,5.175828,1.29999999999999
9,3016,5.688,5.614056,1.3
9,3018,5.59,5.51733,1.30000000000001
9,3049,8.824,8.709288,1.30000000000001
9,3050,7.728,7.627536,1.3
9,3054,7.215,7.121205,1.3
9,3056,4,3.948,1.3
9,3058,5.208,5.140296,1.3
9,3067,7.222,7.128114,1.3
9,3083,8.456,8.346072,1.3
9,3085,6.377,6.294099,1.29999999999999
9,3090,8.91,8.79417,1.30000000000001
9,3100,6.246,6.164802,1.29999999999999
9,3118,7.48,7.38276,1.3
9,3122,7.481,7.383747,1.3
9,3126,8,7.896,1.3
9,3131,7.745,7.644315,1.3
9,3151,5.678,5.604186,1.30000000000001
9,3156,8.125,8.019375,1.3
9,3163,7.996,7.892052,1.3
9,3183,3.824,3.774288,1.3
9,3213,10,9.87,1.30000000000001
9,3222,5.943,5.865741,1.3
9,3224,7.678,7.578186,1.3
9,3236,7.602,7.503174,1.3
9,3262,8.034,7.929558,1.3
9,3263,7.959,7.855533,1.3
9,3267,8.545,8.433915,1.29999999999999
9,3276,8.593,8.481291,1.29999999999999
9,3283,8.26,8.15262,1.30000000000001
9,3301,7.055,6.963285,1.3
9,3304,6.75,6.66225,1.3
9,3332,7.297,7.202139,1.3
9,3337,7.352,7.256424,1.3
9,3353,6.863,6.773781,1.3
9,3354,5.585,5.512395,1.3
9,3369,6.684,6.597108,1.3
9,3379,6.917,6.827079,1.30000000000001
9,3391,5,4.935,1.30000000000001
9,3462,6.801,6.712587,1.3
9,3514,7.947,7.843689,1.3
9,3525,8.176,8.069712,1.29999999999999
10,23,6.556,6.470772,1.3
10,32,7.062,6.970194,1.3
10,34,6.361,6.278307,1.3
10,40,5.418,5.347566,1.29999999999999
10,62,6.426,6.342462,1.3
10,68,5.57,5.49759,1.29999999999999
10,84,6.399,6.315813,1.29999999999999
10,91,6.158,6.077946,1.30000000000001
10,104,4.364,4.307268,1.30000000000001
10,105,5.732,5.657484,1.3
10,116,6.233,6.151971,1.3
10,120,5.783,5.707821,1.30000000000001
10,127,6.511,6.426357,1.3
10,133,7.553,7.454811,1.30000000000001
10,135,8.678,8.565186,1.3
10,137,6.558,6.472746,1.3
10,162,9.523,9.399201,1.3
10,169,4.022,3.969714,1.3
10,172,7.276,7.181412,1.3
10,180,6.588,6.502356,1.3
10,194,6.572,6.486564,1.30000000000001
10,210,5.721,5.646627,1.30000000000001
10,224,7.333,7.237671,1.30000000000001
10,229,7.975,7.871325,1.3
10,233,7.398,7.301826,1.30000000000001
10,248,4.721,4.659627,1.29999999999999
10,276,8.959,8.842533,1.3
10,278,5.468,5.396916,1.3
10,287,6.775,6.686925,1.3
10,296,7.569,7.470603,1.3
10,322,7.991,7.887117,1.3
10,336,8.481,8.370747,1.3
10,337,7.851,7.748937,1.3
10,340,8.18,8.07366,1.29999999999999
10,347,8.022,7.917714,1.3
10,358,5.081,5.014947,1.3
10,369,6.097,6.017739,1.3
10,376,6.31,6.22797,1.30000000000001
10,388,7.088,6.995856,1.3
10,390,6.42,6.33654,1.29999999999999
10,405,6.699,6.611913,1.30000000000001
10,430,7.409,7.312683,1.3
10,438,6.785,6.696795,1.3
10,467,5.493,5.421591,1.3
10,474,6.951,6.860637,1.3
10,485,6.442,6.358254,1.29999999999999
10,493,4,3.948,1.3
10,500,6.054,5.975298,1.3
10,518,6.947,6.856689,1.3
10,523,8.699,8.585913,1.3
10,544,5.738,5.663406,1.3
10,600,6.51,6.42537,1.3
10,615,5.618,5.544966,1.3
10,618,5.724,5.649588,1.29999999999999
10,620,5.796,5.720652,1.3
10,623,6.3,6.2181,1.3
10,626,5.6,5.5272,1.3
10,654,5.936,5.858832,1.30000000000001
10,655,6.979,6.888273,1.3
10,656,6.476,6.391812,1.3
10,661,6.544,6.458928,1.3
10,670,7.6,7.5012,1.3
10,676,6.341,6.258567,1.3
10,678,9.495,9.371565,1.30000000000001
10,679,7.1,7.0077,1.3
10,684,8.3,8.1921,1.30000000000001
10,698,4.848,4.784976,1.30000000000001
10,707,7.222,7.128114,1.3
10,711,6,5.922,1.3
10,722,6.2,6.1194,1.30000000000001
10,727,4,3.948,1.3
10,730,7.294,7.199178,1.3
10,739,5.939,5.861793,1.30000000000001
10,755,8.319,8.210853,1.30000000000001
10,758,8.26,8.15262,1.30000000000001
10,759,7.609,7.510083,1.3
10,763,6.907,6.817209,1.3
10,766,6.955,6.864585,1.3
10,778,7.398,7.301826,1.30000000000001
10,780,5.027,4.961649,1.29999999999999
10,784,6.119,6.039453,1.3
10,808,5.232,5.163984,1.3
10,823,6.051,5.972337,1.3
10,825,7.314,7.218918,1.3
10,835,5.456,5.385072,1.30000000000001
10,839,6.086,6.006882,1.3
10,840,6.585,6.499395,1.3
10,841,5.699,5.624913,1.30000000000001
10,859,8,7.896,1.3
10,862,7.3,7.2051,1.3
10,875,9,8.883,1.30000000000001
10,879,9.398,9.275826,1.29999999999999
10,881,8.292,8.184204,1.30000000000001
10,903,4.724,4.662588,1.3
10,911,7.886,7.783482,1.3
10,919,9.046,8.928402,1.30000000000001
10,921,8.959,8.842533,1.3
10,935,9.155,9.035985,1.30000000000001
10,944,4,3.948,1.3
10,963,5.699,5.624913,1.30000000000001
10,972,8.398,8.288826,1.29999999999999
10,988,7.06,6.96822,1.3
10,994,9.398,9.275826,1.29999999999999
10,996,8.699,8.585913,1.3
10,998,7.161,7.067907,1.3
10,999,8.102,7.996674,1.3
10,1008,4.726,4.664562,1.3
10,1027,6.762,6.674094,1.3
10,1034,6.264,6.182568,1.30000000000001
10,1056,5.337,5.267619,1.3
10,1067,6.329,6.246723,1.30000000000001
10,1070,6.812,6.723444,1.30000000000001
10,1075,9.456,9.333072,1.3
10,1092,8.504,8.393448,1.3
10,1106,8.276,8.168412,1.3
10,1120,6.357,6.274359,1.3
10,1129,4.33,4.27371,1.29999999999999
10,1171,7.155,7.061985,1.3
10,1173,4.883,4.819521,1.3
10,1184,6.863,6.773781,1.3
10,1192,8.398,8.288826,1.29999999999999
10,1215,5.811,5.735457,1.29999999999999
10,1222,4.321,4.264827,1.30000000000001
10,1230,7.292,7.197204,1.3
10,1243,5.602,5.529174,1.3
10,1258,7.357,7.261359,1.30000000000001
10,1263,6.886,6.796482,1.3
10,1272,7.886,7.783482,1.3
10,1280,7.292,7.197204,1.3
10,1288,8.561,8.449707,1.3
10,1304,5.699,5.624913,1.30000000000001
10,1316,7.906,7.803222,1.3
10,1317,5.65,5.57655,1.3
10,1318,8.827,8.712249,1.3
10,1333,5.906,5.829222,1.3
10,1336,6.107,6.027609,1.3
10,1347,6.65,6.56355,1.3
10,1359,5.495,5.423565,1.3
10,1365,7.738,7.637406,1.3
10,1385,8.745,8.631315,1.3
10,1391,6.201,6.120387,1.30000000000001
10,1396,8.699,8.585913,1.3
10,1400,8.013,7.908831,1.3
10,1427,7.684,7.584108,1.3
10,1429,8,7.896,1.3
10,1432,7.107,7.014609,1.3
10,1443,8.1,7.9947,1.3
10,1445,7.8,7.6986,1.3
10,1457,7.409,7.312683,1.3
10,1459,7.481,7.383747,1.3
10,1483,6.921,6.831027,1.30000000000001
10,1486,6.9,6.8103,1.3
10,1488,8.921,8.805027,1.3
10,1505,8.222,8.115114,1.29999999999999
10,1508,7.721,7.620627,1.3
10,1521,5.658,5.584446,1.29999999999999
10,1527,8,7.896,1.3
10,1544,6.524,6.439188,1.30000000000001
10,1547,6.623,6.536901,1.3
10,1548,7.886,7.783482,1.3
10,1559,5.857,5.780859,1.3
10,1578,9,8.883,1.30000000000001
10,1588,7.41,7.31367,1.3
10,1602,7.745,7.644315,1.3
10,1625,5,4.935,1.30000000000001
10,1663,5.58,5.50746,1.3
10,1667,5.979,5.901273,1.30000000000001
10,1671,8.959,8.842533,1.3
10,1686,8.602,8.490174,1.30000000000001
10,1698,7,6.909,1.3
10,1707,9,8.883,1.30000000000001
10,1719,7.861,7.758807,1.3
10,1723,8.071,7.966077,1.3
10,1741,6.924,6.833988,1.3
10,1764,7.276,7.181412,1.3
10,1768,7.678,7.578186,1.3
10,1787,6.43,6.34641,1.3
10,1807,4.921,4.857027,1.3
10,1811,7.699,7.598913,1.3
10,1813,5.18,5.11266,1.29999999999999
10,1815,7.619,7.519953,1.3
10,1827,5,4.935,1.30000000000001
10,1839,7.43,7.33341,1.3
10,1845,9.194,9.074478,1.3
10,1852,7.084,6.991908,1.3
10,1855,7.38,7.28406,1.3
10,1858,6.699,6.611913,1.30000000000001
10,1867,4.783,4.720821,1.30000000000001
10,1881,9.161,9.041907,1.29999999999999
10,1882,5.632,5.558784,1.30000000000001
10,1886,4.796,4.733652,1.3
10,1890,9.009,8.891883,1.3
10,1895,5.444,5.373228,1.3
10,1897,9.357,9.235359,1.3
10,1911,4.59,4.53033,1.29999999999999
10,1916,6.876,6.786612,1.30000000000001
10,1932,6.383,6.300021,1.3
10,1947,5.645,5.571615,1.3
10,1988,8.695,8.581965,1.3
10,1994,4.611,4.551057,1.29999999999999
10,2015,4.46,4.40202,1.29999999999999
10,2020,4.845,4.782015,1.30000000000001
10,2041,5.921,5.844027,1.3
10,2053,8.208,8.101296,1.30000000000001
10,2063,8.481,8.370747,1.3
10,2066,5.466,5.394942,1.3
10,2074,7.818,7.716366,1.3
10,2078,5.853,5.776911,1.29999999999999
10,2116,7.81,7.70847,1.3
10,2123,5.206,5.138322,1.3
10,2160,6,5.922,1.3
10,2168,5.812,5.736444,1.3
10,2174,6.625,6.538875,1.3
10,2189,7.553,7.454811,1.30000000000001
10,2196,5.647,5.573589,1.3
10,2197,7.8,7.6986,1.3
10,2200,6.8,6.7116,1.3
10,2204,7.3,7.2051,1.3
10,2229,5,4.935,1.30000000000001
10,2249,8.585,8.473395,1.30000000000001
10,2252,6.408,6.324696,1.3
10,2254,6,5.922,1.3
10,2271,6.872,6.782664,1.3
10,2277,8.188,8.081556,1.3
10,2283,7.699,7.598913,1.3
10,2294,7.173,7.079751,1.3
10,2315,7.222,7.128114,1.3
10,2317,8.699,8.585913,1.3
10,2335,5.627,5.553849,1.3
10,2341,6.5,6.4155,1.3
10,2345,5.799,5.723613,1.3
10,2364,6,5.922,1.3
10,2371,5.523,5.451201,1.30000000000001
10,2394,6.652,6.565524,1.3
10,2402,8.288,8.180256,1.3
10,2437,6.131,6.051297,1.3
10,2441,8.201,8.094387,1.29999999999999
10,2452,8.745,8.631315,1.3
10,2465,7.824,7.722288,1.3
10,2471,6.721,6.633627,1.30000000000001
10,2487,7.658,7.558446,1.3
10,2495,7.886,7.783482,1.3
10,2526,8.013,7.908831,1.3
10,2533,5.13,5.06331,1.30000000000001
10,2542,5.523,5.451201,1.30000000000001
10,2560,8.301,8.193087,1.3
10,2571,6.876,6.786612,1.30000000000001
10,2574,7.719,7.618653,1.3
10,2601,7.602,7.503174,1.3
10,2614,7.668,7.568316,1.3
10,2617,8.699,8.585913,1.3
10,2622,6,5.922,1.3
10,2635,8.167,8.060829,1.3
10,2639,8.523,8.412201,1.3
10,2641,7.959,7.855533,1.3
10,2643,4.891,4.827417,1.30000000000001
10,2648,8.854,8.738898,1.3
10,2654,5.975,5.897325,1.3
10,2661,6.407,6.323709,1.3
10,2674,7.523,7.425201,1.3
10,2680,6.206,6.125322,1.3
10,2692,8.409,8.299683,1.30000000000001
10,2695,4.662,4.601394,1.3
10,2706,5,4.935,1.30000000000001
10,2718,6.432,6.348384,1.3
10,2729,5.886,5.809482,1.3
10,2731,5.939,5.861793,1.30000000000001
10,2735,6.02,5.94174,1.3
10,2740,6.42,6.33654,1.29999999999999
10,2741,6.889,6.799443,1.3
10,2764,6.698,6.610926,1.3
10,2781,7.553,7.454811,1.30000000000001
10,2794,6.979,6.888273,1.3
10,2800,6.194,6.113478,1.3
10,2812,7.114,7.021518,1.30000000000001
10,2820,7.5,7.4025,1.3
10,2826,6.677,6.590199,1.30000000000001
10,2845,6.1,6.0207,1.3
10,2851,7.18,7.08666,1.30000000000001
10,2856,9.276,9.155412,1.3
10,2865,7.42,7.32354,1.30000000000001
10,2868,8.796,8.681652,1.3
10,2869,6.81,6.72147,1.30000000000001
10,2879,5,4.935,1.30000000000001
10,2891,5.851,5.774937,1.30000000000001
10,2897,7,6.909,1.3
10,2901,7.547,7.448889,1.3
10,2908,6.194,6.113478,1.3
10,2909,6.42,6.33654,1.29999999999999
10,2910,5.91,5.83317,1.3
10,2914,5.114,5.047518,1.29999999999999
10,2928,5.301,5.232087,1.3
10,2955,7.406,7.309722,1.3
10,2996,5.42,5.34954,1.3
10,2999,6.701,6.613887,1.30000000000001
10,3000,4,3.948,1.3
10,3010,8.143,8.037141,1.30000000000001
10,3024,9.276,9.155412,1.3
10,3026,6.611,6.525057,1.3
10,3051,6.176,6.095712,1.30000000000001
