"id","truth","response","precision_error"
1154,7,6.90836649031065,1.30905013841927
1161,8.276,6.7846694998065,18.0199432116179
1173,7,6.89911779536385,1.44117435194498
1181,7.387,7.70346852920875,4.28412791672873
1184,7,6.86844820723574,1.87931132520376
1187,6.174,5.9668401869966,3.35535816332046
1241,6.403,6.62850303345584,3.52183403804218
1246,6.542,6.79806191138657,3.91412276653271
1252,6,6.27840810646424,4.64013510773736
1257,6,6.28537608473236,4.75626807887268
1267,5,5.89260643634799,17.8521287269599
1297,5,5.63331957240964,12.6663914481928
1303,6.495,6.04213325530467,6.97254418314594
1307,5.699,6.85811069357507,20.338843544044
1322,6.248,6.50446990464827,4.10483202061891
1324,6.73,6.14039009754817,8.76091979868997
1328,6.625,6.37935472016181,3.70785328057639
1367,9.398,8.68707966985756,7.56459172315854
1377,8.824,8.53394359976795,3.28713055566691
1382,8.602,8.67540317508626,0.853326843597505
1385,8.721,8.62036130829831,1.15398109966387
1395,7.824,8.63290941648619,10.3388217853551
1399,8.523,8.48141545333759,0.487909734394067
1411,7.759,7.00516689008355,9.71559620977512
1413,7.194,6.86031131685633,4.63843040233064
1425,4.959,5.31994371578287,7.27855849531907
1430,6.664,6.9480987994113,4.26318726607588
1458,5.347,6.38357322462326,19.3860711543531
1463,7.796,7.68026076323497,1.48459770093679
1478,8.051,7.60117773069117,5.58716021995814
1482,7.079,7.27976413789494,2.83605223753264
1484,5.057,5.58530033904543,10.4469119842878
1487,7.37,7.06162228937522,4.18422945216799
1493,5.699,6.27210694458411,10.056272057977
1495,7.959,7.83922359328394,1.50491778761227
1497,9.553,7.84205218717812,17.9100577077555
1499,7.377,7.67372906377329,4.02235412462092
1503,7.337,7.51321663348819,2.40175321641257
1517,7.77,7.78537877376865,0.19792501632751
1530,9.699,9.52321609114959,1.81239209042588
1569,6.102,6.52218799836509,6.88607011414442
1606,8.187,6.49834513238914,20.626051882385
1608,4.525,6.6202696816459,46.3043023568156
1618,6.516,6.89038486674153,5.74562410591668
1637,5.49,5.66839359877322,3.24942802865607
1650,9,8.54757043098684,5.02699521125728
1668,6.222,6.58022235611579,5.75735062866912
1679,6.585,6.41127320464606,2.6382201268631
1685,8.187,8.12401534681064,0.769325188583815
1689,8.056,8.38698666772212,4.10857333319421
1696,7.553,7.9779554309915,5.62631313374161
1705,8.081,8.04931117385122,0.392139910268223
1709,8.319,7.83838393853279,5.77732974476757
1715,8.194,7.94193758871175,3.07618271037651
1723,7.921,8.05916983280146,1.7443483499742
1725,8,8.00914443398353,0.114305424794181
1728,8.77,7.83301184903633,10.6840154043747
1743,7.854,8.08356799469909,2.92294365545059
1748,7.2,7.44014805840402,3.33538970005587
1761,9.1,8.04498149435158,11.5936099521804
1766,9.1,8.18427336757746,10.0629300266214
1770,7.9,8.08596872259732,2.35403446325719
1787,8.2,8.05893958060852,1.72024901696928
1788,7.1,8.1397125758817,14.6438390969253
1804,9.271,8.45751543535775,8.77450722297758
1816,6.735,7.4128663464867,10.0648306828018
1819,7.041,6.53930333321482,7.12536098260444
1824,6.18,6.58759031030766,6.59531246452531
1830,8.538,7.41957076705618,13.0994288234225
1841,8.854,7.47735947043674,15.5482327712136
1848,7.475,7.26141738333191,2.85729253067678
1849,6.404,7.19080404668868,12.2861343955134
1859,8.174,8.28834130199137,1.39884147285748
1869,6.971,7.1567855332022,2.66512025824419
1878,10.523,9.20444103968851,12.5302571539627
1888,7.77,8.04802611988946,3.57819974117712
1890,8.886,8.37024419701274,5.80413912882352
1892,6.52,7.15242899602347,9.69983122735391
1928,6.971,7.65328745425977,9.78751189585091
1939,7.469,7.89190423330668,5.66212656723368
1953,6,6.61607866271918,10.2679777119864
1956,7.959,7.93431958017679,0.310094482010462
1970,6.551,7.35127591053566,12.2160877810359
1992,7.523,6.52218799836509,13.3033630418039
1993,7.237,7.14230339697185,1.30850632897811
2030,5.796,5.46130000396499,5.77467211930663
2034,6.796,5.97031182306658,12.1496200255065
2047,6.538,6.22976499089054,4.71451528157632
2051,5,6.37311685863215,27.462337172643
2052,7,6.94503202832656,0.785256738192062
2067,7.337,7.5847652322699,3.37692833951069
2082,7.553,7.8111120940051,3.41734534628752
2099,7.237,6.95666907807824,3.87357913391957
2106,6.903,6.89905308699876,0.0571767782303596
2107,6.131,7.18506849528373,17.192439981793
2112,7.886,6.43608580790548,18.3859268589212
2116,7.312,7.18506849528373,1.73593414546322
2136,7.444,6.25647661777407,15.9527590304397
2161,5.391,6.61087128160809,22.6279221222054
2190,6.638,6.61534049228287,0.341360465759645
2197,5.658,6.60331411498284,16.7075665426447
2209,6.137,6.52838154947964,6.37740833435939
2211,6.74,6.23182259269218,7.5397241440329
2227,7.413,6.54204998700384,11.7489547146386
2230,6.413,6.25938014170831,2.39544453908758
2244,4.762,6.42063399105203,34.8306171997487
2245,7.004,6.22387402131748,11.1382920999789
2253,5.356,5.8928019666856,10.0224414989843
2259,5.347,6.67496449328417,24.8356927863133
2266,6.745,6.96732597410608,3.29615973470834
2283,6.975,6.74867872089878,3.24474952116438
2297,8.501,7.9748443282501,6.18933856899066
2314,5,5.55718099988999,11.1436199977999
2316,6.889,6.59793597629363,4.22505477872504
2333,4.678,5.88483146924229,25.7980220017591
2339,5.239,5.51955076313528,5.35504415222912
2344,9.022,8.18008315211855,9.33182052628517
2352,4.456,5.76750391535292,29.4323140788357
2363,5,6.17090382099651,23.4180764199302
2369,7.237,7.19005616253205,0.64866432869902
2375,6.292,6.712590240082,6.68452384109988
2392,7.523,6.80876065737523,9.49407606838715
2398,4.793,5.80452815603048,21.1042803261106
2403,5.382,6.05833809086794,12.5666683550342
2407,4.764,6.24276748821224,31.0404594502989
2410,7,6.95764134965834,0.605123576309374
2429,7.921,7.69069543351444,2.90751882951091
2444,7.824,7.89076431883573,0.853327183483317
2454,6,6.72994101307533,12.1656835512555
2458,5,5.84854660444513,16.9709320889025
2459,8.387,8.61383153394231,2.70456103424721
2464,10.046,7.84205218717812,21.9385607487744
2487,8.155,8.03316930275708,1.49393865411306
2527,5.88,6.48600473755705,10.3062030196778
2533,5.422,5.70367589750567,5.1950552841326
2545,7.886,8.0734696661845,2.37724659123128
2548,8.678,8.35315511370418,3.74331512209977
2555,7.824,7.99304850050682,2.1606403439011
2557,6.083,6.63985080582476,9.15421347730987
2569,7.337,7.76546543348375,5.83979056131595
2580,7.367,7.89333028814925,7.14443176529457
2590,5.523,6.72035474210234,21.6794267988835
2602,9.678,8.76574524078773,9.42606694784328
2622,5.456,5.46130000396499,0.097140835135402
2623,5.703,6.57906369040132,15.3614534525919
2636,8.398,7.82780096513907,6.78970034366428
2642,6,7.10110020297766,18.3516700496277
2666,6.79,6.73620354552455,0.792289462083216
2669,5,5.96608617069922,19.3217234139843
2671,5.678,6.45498442127279,13.6841215440787
2674,6.569,6.61420053944473,0.688088589507273
2677,7.14,6.51210758319543,8.79401143983994
2685,5.77,5.76834609145911,0.0286639261852645
2700,6.319,6.13274919605939,2.94747276373804
2703,5.978,5.54800137881552,7.19301808605694
2704,6.585,7.09841297626429,7.79670427128769
2718,5.64,6.3184805362256,12.0297967415887
2723,7.854,6.90610424821713,12.0689553320966
2757,5.787,6.111918675231,5.61463064162778
2765,7.886,7.19510996583513,8.76096923871249
2768,6.401,6.12424187035115,4.3236702022942
2777,9.276,8.78330540931159,5.31149839034505
2787,7.921,7.14650138026979,9.77778840714817
2792,8.886,8.63538996805258,2.82027945022977
2802,7.523,8.17683820112966,8.69118969998213
2817,7.229,6.71913433467031,7.05305941803416
2844,9.523,8.66421937661894,9.0179630723623
2854,5.42,6.01797105457679,11.0326762837045
2856,7.959,7.75531571750531,2.55916927371142
2857,5.569,5.72527705117902,2.80619592707888
2859,5.222,5.71111343642618,9.36640054435417
2872,7.056,7.93355963263249,12.4370696234763
2899,6.061,5.8232738084604,3.92222721563439
2913,8.699,8.11699076427406,6.69053035666101
2936,6.485,6.55654138549415,1.1031825056923
2938,8.013,7.75606907419282,3.20642613012827
2941,6.523,6.5644073053547,0.634789289509417
2942,7.539,7.37264633416687,2.2065746893902
2943,8.346,7.97244338203232,4.47587608396452
2948,7.506,7.96942537189053,6.17406570597567
2968,8.125,8.20369193977052,0.968516181791061
2976,8.699,7.98411983105947,8.21795802897498
2988,9,8.29242151861875,7.86198312645833
3007,5.215,6.07811236832773,16.5505727387869
3008,5.574,6.07811236832773,9.04399656131566
3009,8.008,7.94153586010707,0.829971776884718
3012,6.301,6.14948580550222,2.40460553083283
3013,8.036,7.88628060741103,1.86310841947447
3019,7.658,7.90267182842065,3.19498339541201
3020,6.06,7.60801240819982,25.5447592112181
3044,7.77,7.13760206650526,8.13896954304686
3048,5.745,5.92311787749883,3.1003982158195
3062,8.1,8.31478371740867,2.65165083220585
3083,9.1,8.76600147246997,3.67031348934095
3122,6.876,6.6330976729394,3.5326109229291
3126,7.921,7.53886532842611,4.8243235901261
3127,8.301,7.50058407307216,9.64240364929334
3128,5.277,5.9550129610392,12.8484548235588
3130,5.569,6.35607159993317,14.1330867289132
3136,6.104,5.80621905933213,4.87845577765186
3151,8.301,7.855051335778,5.37222821614269
3185,7.485,7.18053482259619,4.06767104079912
3194,6.421,6.64431029582265,3.4778118022527
3199,8.097,6.93699893971651,14.3263067837902
3200,7.301,6.86437446761915,5.98035245008692
3204,6.947,6.89232648860162,0.787008944844941
3205,7.071,6.89232648860162,2.52684926316473
3249,8.699,8.14171626043357,6.40629658083028
3252,8.155,7.7739350170615,4.67277722793989
3263,8,7.9708443548377,0.364445564528726
3266,6.963,6.39648753072704,8.13604005849438
3275,7.824,7.66129478557986,2.07956562397933
3276,8.046,7.85915958572063,2.32215279989271
3282,5.523,7.18055536903177,30.0118661783772
3285,8.301,6.99642690603539,15.7158546435924
3288,7.523,7.17094344990403,4.67973614377198
3289,7.155,7.38917375341806,3.27286867111199
3292,5.567,6.1784851697153,10.9841057969337
3306,7.409,6.86289543395986,7.37082691375537
3308,8,8.34757115163686,4.34463939546075
3342,5.549,5.57317144774526,0.435600067494234
3360,7.056,7.59905813850016,7.69640218962816
3363,7.347,7.05358465562738,3.9936755733309
3384,7.77,7.3007094903081,6.03977489950963
3393,6.381,6.91823234715325,8.4192500729235
3425,7,8.04711296794367,14.9587566849096
3426,5.848,6.04014153434424,3.28559395253495
3437,7.796,7.40942011076409,4.95869534679213
3453,5.757,5.85445330245675,1.69277926796504
3454,6.387,5.84219750765966,8.52986523156949
3459,5.523,5.98672110069811,8.39618143577957
3465,5.51,6.15520043985338,11.7096268575932
3483,6.987,6.12473212645201,12.3410315378272
3486,5.575,6.77649602057243,21.5514981268597
3492,6.046,6.81379103298482,12.69915701265
3496,9,7.98587000402206,11.2681110664216
3506,5.523,5.62188885303802,1.79049163566944
3514,8,8.15316766178409,1.91459577230118
3549,7.6,6.44330791566989,15.2196326885541
3551,5,6.92292005140991,38.4584010281982
3553,8.253,7.72829675238712,6.35772746410856
3575,6.876,7.22081461628637,5.0147559087604
3577,6.77,7.72939211068515,14.1712276319816
3583,7.796,7.53809764918546,3.30813687550719
3584,7.824,7.41146744651919,5.27265533589989
3610,6.65,6.54641571080049,1.55765848420309
3618,6.34,6.72839861218992,6.12616107555081
3629,7.585,7.20652244115135,4.98981620103698
3636,7.754,7.87268575571572,1.53063909873251
3642,7.237,8.15393185296248,12.6700546215625
3648,8,8.05365607672044,0.670700959005521
3649,7.959,7.91676033567773,0.530715722104198
3654,7.854,7.35935490341831,6.2980022483026
3658,7.4,7.86025938026009,6.2197213548661
3659,6.625,6.43680370952347,2.84069872417399
3666,6.963,7.01741083404333,0.781428034515717
3688,8.046,7.99470040675349,0.637578837267044
3696,5,5.44825815010674,8.96516300213486
3704,6.45,7.29175548897718,13.0504726973206
3728,6.793,6.5491635428307,3.58952535211689
3735,9,8.00752181580269,11.0275353799701
3753,5.056,5.3561584579095,5.93667836055189
3788,7.252,7.05218937210354,2.75524859206375
3797,7.092,7.17087223517855,1.11212965564791
3799,6.804,6.43391229978199,5.43926661108192
3806,6.682,6.92910750860911,3.69810698307562
3813,5.865,6.57196314971542,12.0539326464692
3820,6.703,6.62889634357239,1.10552970949742
3822,6.203,6.50144887641867,4.81136347603855
3840,6.398,7.75440346976225,21.2004293492068
3861,7.319,6.61511664893943,9.61720660008977
3864,6.055,6.8365602371046,12.9076835194814
3870,5.694,6.54035223137744,14.86393100417
3885,8.602,7.58312024347922,11.844684451532
3886,6.397,8.21314086615535,28.3905090848108
3895,7.29,8.07034750379173,10.7043553332199
3902,7.215,7.28639832055,0.989581712404703
3913,7.824,7.21254044839536,7.81517831805516
3928,9.066,7.80217744986253,13.9402443209515
3934,7.77,7.59536302519057,2.24758011337742
3940,9,7.80275394031771,13.3027339964699
3947,6.921,6.57143423936492,5.05079844870803
3950,9.2,8.32956548632593,9.46124471384857
3986,6.812,6.41769824836256,5.78834045269291
4013,5,5.40268009907131,8.05360198142621
4017,6.469,7.33845123341127,13.4402725832628
4019,5.706,5.84309300660225,2.40261140207234
4029,5.348,5.52036790741626,3.22303491803032
4040,9.2,8.65378241060566,5.93714771080808
4043,5.557,6.88225738463049,23.8484323309427
4057,5.824,5.98647564066835,2.78976031367355
4061,6.137,6.48086530098838,5.60314976353888
4066,6.619,6.6119886518398,0.105927604777125
4071,7.539,6.52218799836509,13.4873590878751
4102,8.959,8.58698838480174,4.15237878332692
4111,5.708,6.29866541053861,10.3480275146918
4116,5.599,6.04053204068535,7.88590892454641
4141,7.824,5.62713533468837,28.0785361108337
4156,6.495,5.78168195424589,10.9825719130733
8,6.398,7.13221059347186,11.4756266563279
10,7.569,6.23780546449409,17.5874558793223
15,6.932,6.67900699450176,3.64963943303871
28,6.801,7.5577094237467,11.1264435192868
63,9.3,8.36511383765779,10.0525393800238
66,7,8.24644484170927,17.806354881561
89,5,5.03305353358129,0.661070671625765
92,5,5.1025732907408,2.05146581481593
97,5.5,6.18339895017206,12.4254354576739
116,9,8.60071690927481,4.43647878583542
117,9.15,8.05155827624453,12.004827582027
128,5.5,6.40039075419444,16.3707409853534
131,5.5,6.20910866850901,12.8928848819819
138,5.5,5.9871995065241,8.85817284589272
145,6.039,7.01660750181753,16.1882348371838
160,5,5.16216756033544,3.24335120670888
171,8.733,8.31102032913996,4.83201272025693
174,9.404,8.37391686983247,10.9536700358096
186,6.873,6.64751153625242,3.2807866106151
197,5.299,6.63389254873246,25.1914049581517
223,6.69,6.63002415375945,0.896499943804896
229,7.951,7.48397148176809,5.87383370936878
234,7.498,6.85387635107383,8.59060614732158
237,8.523,7.17485349875029,15.8177461134543
244,6.071,6.60552783851236,8.80460943028099
246,6.12,6.54782061390374,6.99053290692383
258,6.777,7.42346073839857,9.53903996456495
259,7.28,6.63195516449787,8.90171477338095
303,8.6,7.47462026159882,13.0858109116416
312,7.199,6.69175465966384,7.04605278977859
313,6,6.99467028752297,16.5778381253828
328,7.991,8.82215402754232,10.4011266117172
332,8,7.98643237742694,0.169595282163248
350,8.4,8.22082172837802,2.13307466216645
356,6.538,6.71753476402392,2.74601963939922
365,7.1,7.5407082128345,6.20715792724648
366,8.328,7.93953396571497,4.66457774117465
403,8.529,8.30580093199504,2.6169429945476
407,8.201,8.36316497822111,1.97738054165473
410,7.81,7.46745006360116,4.38604271957542
418,7,6.76559539444885,3.34863722215933
446,8.7,8.26485790005853,5.00163333266061
455,9.8,7.37830674908314,24.7111556216006
462,9.1,7.17198303426835,21.1869996234248
463,8.9,7.23266508911615,18.7341001222905
469,7.6,7.12027517727373,6.31216872008255
475,7.3,7.3097195227392,0.133144147112267
476,8.175,7.23034732145069,11.5553844470863
485,6,6.495304584877,8.25507641461665
486,9.149,8.05835945604241,11.9208716139205
493,9.699,8.52344922732314,12.1203296492098
504,5,6.32358624031842,26.4717248063685
520,8.544,8.53595956570555,0.0941062066298247
523,9.6,7.55287049913973,21.3242656339612
558,8.4,8.28646664333206,1.3515875793803
565,8.469,7.95241028016444,6.09977234426212
567,7.983,6.23706086616409,21.8707144411363
573,6.063,6.13053364883107,1.11386522894719
585,8.668,8.53060498116426,1.58508328144603
601,8.3,8.25586874370491,0.531701883073354
607,4.585,5.28349700444224,15.2343948624263
622,7.78,7.66560297892592,1.47039872845864
624,7.207,7.83859606079194,8.76364729834801
631,7.753,7.76928554841497,0.210054797045943
633,6.664,7.766127686398,16.5385307082533
635,7.408,7.78611294054557,5.1041163680557
636,7.59,7.95914499288957,4.863570393802
643,7,6.91387389899548,1.23037287149312
672,7.62,6.87209827174156,9.81498331047819
698,6.244,6.30441679916281,0.967597680378133
701,6.456,6.74446140116063,4.46811340087718
704,5.62,6.39823627291129,13.8476205144358
717,6.991,7.44273903884806,6.46172276996218
726,5.658,6.30441679916281,11.4248285465325
765,4.886,5.36369370887735,9.77678487264327
772,6.3,6.0413701578736,4.1052355893079
782,8.42,8.31686535966535,1.2248769635944
791,7.409,8.72964182809195,17.8248323402881
792,9.26,8.14925419950656,11.9950950377261
830,7.168,7.09305073423011,1.04560917647729
834,7.093,6.90297476303599,2.67905310819127
856,8.9,7.00198982196875,21.3259570565309
861,7.444,6.59990834140362,11.3392216361685
879,7.883,7.29098419640868,7.51003175937226
906,5,5.75516601560388,15.1033203120776
913,7.64,6.48972671210619,15.0559330876153
921,6.2,6.50076860707313,4.85110656569566
951,7,7.24278248209255,3.46832117275076
958,9.18,8.33638067304498,9.18975301693918
966,5.72,6.10029140873902,6.64845120173107
988,6.582,6.39750312101311,2.80305194449854
997,8.387,6.98155411127979,16.7574327974271
1005,5.978,6.48905871214862,8.5489915046607
1009,7.886,7.13142433428854,9.56854762505023
1021,8.4,8.55100677618972,1.79769971654432
1036,7.42,6.61871487657049,10.7989908817994
1038,5,5.17328051180656,3.46561023613122
1043,8.886,7.43019594132796,16.383120174117
1049,7.108,7.77851823552059,9.43328975127455
1063,9.097,7.69172290012918,15.4476981408246
1077,8.036,7.30749319728687,9.06554010344865
1082,5.804,6.90615956049954,18.989654729489
1090,5,5.64395085435857,12.8790170871714
1101,8.638,8.2176177869473,4.86666141528937
1106,7.65,7.13197468550285,6.7715727385248
1121,7.492,8.15661190041925,8.87095435690406
1133,4.444,5.42725074744818,22.1253543530193
1138,5.056,5.13026417518437,1.46883257880488
1144,8.7,8.11520131553898,6.72182395932207
1146,8.796,8.12863933487339,7.58709260034804
1154,7.8,8.2484750886115,5.74968062322442
1155,5.538,6.43434553126091,16.1853653170984
1165,5.62,6.14089401909086,9.26857685215059
1169,5.721,6.47716622506158,13.2173785188181
1178,6.532,6.95311104164878,6.44689286051405
1189,8,7.31453155812133,8.56835552348336
1213,8.824,8.30391665537698,5.89396356100426
1239,5.94,6.33502563071677,6.65026314337992
1242,9,8.50810287696383,5.46552358929083
1249,5.57,5.48197547374361,1.58033260783461
1259,9.027,8.35490189012463,7.44542051484845
1261,5.599,6.95247333343016,24.1734833618532
1279,8.9,8.30364617995373,6.70060471962099
1286,7.03,6.50091795579626,7.52606037274167
1287,7.17,7.70809362883977,7.50479259190752
1290,9.357,6.24797496025305,33.2267290771289
1300,7.539,7.38317814523642,2.06687696993735
1302,6.415,7.5597571355778,17.8450060105659
1316,7.6,7.57980174443011,0.265766520656416
1319,5,8.16011302061745,63.2022604123491
1358,6.086,6.31743121293566,3.80268177679367
1380,8.125,8.31764178604671,2.37097582826718
1399,8.292,7.92813803317734,4.38810862063029
1402,8.2,8.60323574968559,4.91750914250725
1408,8.5,8.56435712539701,0.757142651729502
1418,8.5,8.6660874961418,1.95397054284465
1421,8.801,8.738997271435,0.7044964045563
1425,7.592,8.4200733159603,10.9071827708153
1436,6.025,6.34961674477132,5.38782978873559
1439,6.331,6.29851482859499,0.51311280058462
1444,6.714,6.27224298009367,6.57963985562001
1450,6.594,6.1763074087849,6.33443420101765
1459,6.246,6.69919515241215,7.25576612891697
1470,7.398,6.15121758765203,16.8529658333059
1474,7.495,6.06790993081729,19.0405612966339
1476,9.097,8.68937160442643,4.48091014151445
1495,9.347,8.69855425994824,6.93747448434536
1500,7.622,8.19609385837937,7.5320632167328
1505,5.959,5.91393417079515,0.756264964001477
1508,7.9,7.6206596192065,3.53595418725952
1519,8,7.52792004151193,5.90099948110093
1521,7.1,7.34296441452719,3.42203400742524
1522,6.6,7.70701780514808,16.7729970476981
1524,7.7,8.08700430451957,5.02602992882559
1542,5.6,7.19878027886283,28.5496478368362
1544,6.8,6.77971308341771,0.298337008563122
1559,9.004,8.20331357358595,8.89256359855671
1567,8.377,8.25241846077993,1.48718561800247
1585,6.6,7.13765176439409,8.14623885445597
1589,6.481,6.2512134707067,3.54554126359056
1590,6.569,6.44916236481535,1.82429038186413
1609,6.8,6.96343387300657,2.40343930892008
1629,6.7,7.12780382495157,6.38513171569506
1645,5.097,5.35368719517155,5.03604463746424
1654,7.8,7.82126669122711,0.27264988752704
1674,7.796,6.74513518716336,13.4795383893874
1695,8,8.30132586013247,3.76657325165584
1701,8.4,8.3628458269372,0.44231158408096
1706,7.1,7.41206355671245,4.39526136214715
1710,6.244,5.95846636085775,4.57292823738386
1719,6.596,6.51018135796249,1.30107098298228
1729,6.602,6.8798503951508,4.20857914496815
1738,7.11,7.05872482750902,0.72116979593506
1739,8.65,8.31700943067834,3.84960195747584
1740,8.363,8.29660089093926,0.793962801156758
1741,5.658,6.25772148941992,10.5995314496274
1744,6.824,6.69997193421422,1.81752734152665
1746,7.499,8.37973629127377,11.7447165125186
1747,7,7.90082000180418,12.8688571686311
1748,5,6.54092298828114,30.8184597656228
1774,5.377,6.01177551715235,11.8053843621416
1785,5.102,6.05640268259257,18.7064422303522
1786,8.222,8.39199826859424,2.06760239107565
1797,6.222,6.42105902905911,3.1992772269223
1798,5.886,6.08879161106538,3.44532128891235
1806,6.883,7.2774815913015,5.73124497023831
1830,7.248,6.61198728843231,8.77500981743508
1838,5.097,6.01212228786684,17.9541355280918
1865,5.301,7.35127222952382,38.677084126086
1897,5.377,6.20150998686342,15.3340150058289
1898,5.538,6.30116175815296,13.7804578936973
1909,6.854,6.58685787608479,3.89760904457558
1912,4.638,5.12813747945471,10.5678628601705
1915,8.131,7.87208044628451,3.18435067907374
1922,8.6,8.55654269543142,0.505317494983491
1926,8.843,7.23266508911615,18.2102783092147
1945,8.893,9.00667821227275,1.27828867955419
1949,8.921,8.99629078713928,0.843972504643902
1969,9.301,8.96709338334845,3.59000770510214
1980,5.509,5.59124001861874,1.49283025265461
1991,9.222,8.07275033745063,12.4620436190563
1992,6.168,5.94736112323938,3.57715429248744
2029,6,5.85370161383755,2.4383064360409
2032,6.189,7.21114876854671,16.5155722822219
2037,8.066,7.23304178383818,10.3267817525641
2042,5.618,5.70785972828845,1.59949676554742
2047,5.32,6.67119620375536,25.3984248826196
2057,8.886,8.42140480046304,5.22839522323838
2068,5,5.14599042882786,2.91980857655719
2075,5.523,5.93050976315158,7.37841323830494
2080,5,6.4646162378322,29.292324756644
2088,7.456,6.74434242044562,9.54476367428085
2120,7.699,7.87690642401108,2.31077313951263
2132,7.507,7.99690007330654,6.52591012796776
2133,6,6.61751170628525,10.2918617714208
2135,4.775,6.33526953437188,32.6758017669503
2141,7.004,6.41810585531485,8.36513627477372
2155,5.698,6.93662321033648,21.7378590792644
2156,7.7,7.38071682202106,4.14653477894724
2159,8.801,8.62428352176956,2.00791362607021
2166,5.161,6.82676339382015,32.2759812792124
2173,7.658,8.25497645055522,7.79546161602527
2174,6.6,6.42060010495197,2.71818022800039
2207,7,7.83355090438754,11.9078700626792
2222,5.469,5.74811015674607,5.10349527785835
2227,6.495,5.82371201242757,10.3354578533092
2228,5.464,5.89660939697671,7.91744870015946
2242,6.886,6.71299871274528,2.51236257994081
2259,5.654,6.28248557644575,11.1157689502255
2262,7.254,7.35866150004466,1.44281086358779
2263,4.509,5.73732948237622,27.2417272649417
2268,5.523,6.12623427694828,10.9222212013086
2269,9.5,8.58963879885492,9.58274948573768
2286,7.983,8.12280773208693,1.75131820226651
2298,7.963,7.67119994637303,3.66444874578633
2312,7.444,6.32375683175185,15.0489410027962
2315,5.74,5.43943598646868,5.23630685594635
2324,7.6,7.98385827877828,5.05076682603005
2353,7.824,6.88319445676712,12.0246107263916
2374,6.432,6.04615496259029,5.99883453684254
2399,6.2,5.77589948591361,6.84033087236119
2416,5.98,6.61585236748516,10.6329827338655
2417,6.79,7.36508340849981,8.46956418998244
2421,5,5.51635152691198,10.3270305382395
2425,7.72,6.72875119075793,12.8400104824102
2428,8.357,7.53177871928691,9.87461147197661
2439,5.58,6.58825726532307,18.069126618693
2443,6.05,7.07439883197077,16.9322120986904
2446,6.92,6.91522365253223,0.0690223622509442
2469,9.979,7.51129583350928,24.7289725071722
2472,8.495,7.28950995862355,14.1905831827717
2479,6.759,6.07066032706622,10.1840460561293
2481,7.137,6.84485046613891,4.09345010313982
2491,7.558,6.02803828791675,20.2429440603764
2506,7.132,7.17205792904652,0.561664737051644
2511,9.469,8.17701907544178,13.6443227854918
2513,8.6,8.27680578486905,3.75807226896452
2542,8.728,8.38893718113144,3.88477106861325
2543,8.284,7.97396377643258,3.74259082046621
2545,6.8,7.49897897337263,10.2791025495975
2559,8.046,7.96319148968141,1.02918854484949
2599,7.9,6.83936151499259,13.4258036076887
2623,7.4,8.3632637018991,13.0170770526905
2627,8.91,8.23110647356109,7.61945596452196
2634,7.62,7.76749656129426,1.93565041068581
2637,6.535,7.47207062354083,14.3392597328359
2640,8.2,8.18426768603805,0.191857487340871
2652,4.836,8.25423941477856,70.6831971625012
2682,8.9,7.18517694667765,19.2676747564309
2685,8.6,7.65932614338737,10.9380681001469
2687,6.688,6.91539320661589,3.40001804150553
2693,8.071,5.36716641812449,33.5006019313035
2710,9.244,8.18956244595601,11.4067238646039
2774,9.3,8.57756726629907,7.76809391076273
2776,8.553,7.10950278845338,16.8770865374327
2796,6.279,6.15515022121978,1.97244431884415
2799,5.301,6.07052313522315,14.5165654635569
2822,5.28,5.58725244276352,5.81917505233941
2828,7.71,6.88174138013957,10.7426539540912
2831,5.924,5.87766507193799,0.782156111782797
2854,4.331,6.09922956117721,40.8272814864282
2855,6.959,7.30074779206288,4.91087501168096
2870,5.347,5.98815199526513,11.990873298394
2879,6.046,5.80310299079674,4.01748278536653
2882,7.357,6.59292481656765,10.385689594024
2887,9.3,8.39417439193587,9.74006030176481
2890,9.461,6.81824624211145,27.9331334730847
2902,6.796,6.00003338043769,11.7122810412347
2917,8.319,8.45101574068974,1.58691838790401
2926,7.071,7.50968809747399,6.20404606808077
2927,8.602,8.38514536851838,2.52097920810996
2928,6.854,6.26313616279278,8.62071545385498
2933,5.886,6.15836601314369,4.62735326441874
2943,5.959,6.493668345694,8.97245084232254
2968,8.2,7.93044981924342,3.28719732629978
2973,7.368,6.67348474240577,9.42610284465574
2976,7.9,7.96014429111083,0.76132014064345
2986,8.886,7.90695483285675,11.0178389280132
3000,9.796,7.993439411929,18.4009859950082
3001,6.658,6.1668042946942,7.37752636386003
3002,7.42,5.95692579424599,19.7179812096228
3019,6.364,6.53289239628093,2.65387172031639
3045,7.036,6.3155902963957,10.2389099432107
3054,7.79,7.44600045835413,4.41591195951053
3056,6.242,6.27643315801721,0.551636623153037
3063,7.252,6.44586967724097,11.1159724594461
3068,5.507,6.46606819725061,17.4154384828511
3082,7.6,6.8712844060338,9.5883630785026
3088,6.379,5.79882321112072,9.09510564162536
3095,5.646,6.34947781200316,12.4597557917669
3111,5.743,6.72280910469884,17.0609281681846
3114,5.5,5.9293353084756,7.80609651773811
3125,8.446,7.20563039848602,14.6858820922801
7,6,6.09092154452722,1.51535907545367
9,7.081,7.95701182033764,12.3713009509622
21,7.222,6.92785844788383,4.07285450174708
22,6.398,6.9204415058077,8.16570030959208
24,5.06,5.50089593991804,8.71335849640395
27,6.114,6.02050746991074,1.52915489187537
